UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
7947,52899,,18-03-2020,"#coronavirus #looroll

Danish Solution

In order to stop people from ""collecting"" hand sanitizers a supermarket in Denmark came up with the following prices:
1 bottle  40 kronen
2 bottles 1000 kronen

Would work for loo rolls too...
?",Positive
7948,52900,"Armthorpe, England",18-03-2020,"Please @BorisJohnson, put some temporary laws in place so that stockpiling food and panic buying stops...#COVID2019 #panicbuying #selfishpeople",Negative
7949,52901,"London, England",18-03-2020,"This week we received several briefs asking us to track #consumer feelings and behaviours relating to #COVID19. Rather than repeat identical studies for individual clients, we created a syndicated approach: https://t.co/BkJ5mg2O0y 
#londonlockdown #marketresearch #coronavirus https://t.co/NnuHaokeCd",Positive
7950,52902,New Delhi,18-03-2020,"Be kind, support the elderly where ever possible to buy grocery or veggies or what ever help required
#coronavirus #CoronavirusOutbreak",Extremely Positive
7951,52903,,18-03-2020,"End of day 1 of being unemployed thoughts: 
- what is a bra?
- will I be able to afford food after I  bored eat my stock.. probably not 
- i will never complain about work again
- i never want to hear the word #coronavirus again after all this. 
Thanks for coming to my ted talk",Positive
7952,52904,"Denver, CO",18-03-2020,"#signofthetimes A brief thread on early morning grocery shopping just outside #Denver amid #coronavirus outbreak:

This was outside my local grocery store a few minutes before it opened at 5. (I wanted to make a quick run when I knew it wouldnt be crowded.) This is not normal?? https://t.co/fmFfOIb5hJ",Neutral
7953,52905,"Baton Rouge, LA",18-03-2020,Chain restaurants &amp; large retailers: If youre not supporting your employees right now- you are part of the problem! #COVID19 @CSPI https://t.co/tt05ApyWEZ,Extremely Negative
7954,52906,,18-03-2020,"Just went to the grocery store....let me tell you it was a ZOO!

#COVID19 #coronavirus #horror #scary https://t.co/A1TCNoCZru",Neutral
7955,52907,"Hyderabad, India",18-03-2020,Shit just got trickier. 255 Indians in Iran test positive for #COVID2019. https://t.co/HDqKkqs8r7,Negative
7956,52908,"Birmingham, England",18-03-2020,"What the hell is going in this country, shops selling sanitizers and hand washing  soaps are upping prices exponentially? Why are they taking advantage of the #Covid_19 crises? #SouthSudan",Negative
7957,52909,Texas,18-03-2020,All that was left in the dairy aisle at the grocery store. #coronavirus #COVID19 https://t.co/lLTWMS5nGJ,Neutral
7958,52910,,18-03-2020,i hope everyone is feeling well! its so important right now to self quarantine to ensure we arent endangering ourselves or anyone who cant handle this virus ?,Extremely Positive
7959,52911,"Toronto, Ontario, Canada",18-03-2020,"If Grocery Store Clerks are considered part of an ""essential service"" then why the hell don't they deserve a living wage? #COVID2019",Extremely Negative
7960,52912,,18-03-2020,Shout out to ALL grocery store workers I m about to leave my neighborhood Kroger and two employees told me how much their backs are aching after lifting and bagging so many items over the last few days Yet they re smiling,Negative
7961,52913,"Los Angeles, California",18-03-2020,"COVID-19 can live on some surfaces for up to 72 hours, especially hard, nonporous ones like metal and hard plastic. In addition to washing your hands and avoiding touching your face, keep hard high-touch surfaces clean and disinfected. #COVID-19 https://t.co/numbyNbAbN https://t.co/a7vOqrHcT5",Negative
7962,52914,"Spalding, England",18-03-2020,"Healthcare workers are fantastic! I would also like to give a shoutout to the lorry drivers (my hubby is one of them) who are working round the clock (7-day week) to get the food to the supermarkets. Please stop panic buying, more food is coming! 
#coronavirus #StopPanicBuying",Positive
7963,52915,Newcastle nsw ,18-03-2020,"@TheTodayShow For goodness sake Australia (adults) we can all do with missing a meal or two over the next few weeks!!! None of us are going to starve!! Stop panic buying!! Fasting is good for you, we have ENOUGH food and water! #coronavirus @ScottMorrison",Negative
7964,52916,Planet Earth,18-03-2020,"Not a single bag of flour on the shelf... 10 seasons of The Great British Bake Off and suddenly everyone is Mary fuckin' Berry!

#covid_19 #Covid19 #Coronavirus #shopping #PanicBuying #StopPanicBuying #StopFuckingPanicBuying #flour #MaryBerry #TheGreatBritishBakeOff #tgbbo #gbbo https://t.co/hYx8s2Rsgp",Extremely Positive
7965,52917,"ÜT: 30.530485,-84.193009",18-03-2020,"The FTC has advice for telecommuters to be cautious while working from home during the COVID-19 outbreak. ""As youre getting your work-at-home systems set up, here are some tips for protecting your devices and personal information."" https://t.co/YwRLhoIfsM https://t.co/dxHBk3UCNu",Negative
7966,52918,Barcelona,18-03-2020,"Live updates: Dow and oil prices plunge, trading suspended - The Washington Post - #coronavirus #WallStreet ?@VeronicaVsj?  https://t.co/z91dnyFIYN",Negative
7967,52919,Barcelona,18-03-2020,"Live updates: Dow and oil prices plunge, trading suspended - The Washington Post #coronavirus #WallStreet  https://t.co/z91dnyFIYN",Negative
7968,52920,Texas,18-03-2020,"#Gas prices could hit 99 cents in some states due to #coronavirus and supplies, expert says https://t.co/oXrdoY2oll",Neutral
7969,52921,DC,18-03-2020,A Wuhan lab that identified COVID-19 as a highly contagious pathogen in late December was ordered by local officials to stop tests and destroy samples. Beijing is now scrambling to censor the story https://t.co/3a28zGcPXn,Extremely Negative
7970,52922,Wisconsin ,18-03-2020,"Grocery Delivery and Curbside Pickup Guide regarding to COVID-19:
?? Store hours may have changed
?? There may be more out of stock items 
?? There may be longer wait times

https://t.co/bNsRHkUA3V",Neutral
7971,52923,"California, USA",18-03-2020,We have to work together to stop this panic mode going on right now in the markets and grocery stores! We need to stop being selfish and stop hoarding food if we have hopes of ending this! #coronavirus #coronapocalypse https://t.co/cJBhAH7qcu,Extremely Negative
7972,52924,"San Diego, California",18-03-2020,"$GILD monthly view is calling for much higher prices. It appears that they are well positioned for a #coronavirus vaccine. 

The pros @LancelotPro28 have been riding calls for over 324% as of today. We also played the up and down over the last few weeks. https://t.co/OPN8t3uLQ3",Positive
7973,52925,Lara's Galaxy,18-03-2020,"Amazing how little my life has changed since Covid-19 has hit: I have lived alone for yrs, I stay home almost all the time anyway &amp; cuz I work at a grocery store, my job isnt in jeopardy. 

Not bragging , Ive just realized Ive been living in my own personal pandemic for years.",Negative
7974,52926,Commuting through New Jersey,18-03-2020,"N.J. #gas prices may plummet to $1.25 a gallon due to #coronavirus, expert predicts https://t.co/jC3s3NS1dL #njcommute #commuting #driving",Neutral
7975,52927,,18-03-2020,@OBgynFl @jeremycyoung I'll go with Greg. Imperial College hasn't yet figgered out that the China Virus was IN the US probably by early December and we have already had three months of it---with about 60 dead.,Extremely Negative
7976,52928,"Mumbai, India",18-03-2020,"Global #OilPrices Plunge to 17-Year-Low at $25.08 Per Barrel Amid #Coronavirus Outbreak, Experts See Worldwide #Recession Soon
https://t.co/IdVhVcXem6",Negative
7977,52929,Jamaica,18-03-2020,@marlonmusique @AppletonEstate @WrayRum #wiGamesNightCaribbean sorry @AppletonEstate I must fix this &amp; @WrayRum empty because of Covid-19 so supermarket run soon https://t.co/xcLFUsUVB7,Negative
7978,52930,Newcastle upon Tyne,18-03-2020,"Not downplaying #coronavirus but this made me #smile: #Violinists play @TitanicMovie hymn in front of #supermarket empty toilet paper aisle

#laughorcry #lol #NearerMyGodtoThee #Titanic #band #violin #supermarket #shortages #WednesdayThoughts 

https://t.co/6kPT0c8n30",Positive
7979,52931,"London, England",18-03-2020,"Just been to the shops to get some food for the next few days. Not everything I normally buy in stock, but PLENTY of other foods. Im looking forward to trying something different and grateful to all the staff keeping the shops open and stocked. #coronavirus #dontstockpile",Extremely Positive
7980,52932,"Dublin City, Ireland",18-03-2020,Im impressed supermarkets have introduced special times for the older people etc but seriously there needs to be MORE online shopping available for those who are meant to be isolating. #COVID2019,Positive
7981,52933,"Houston, TX",18-03-2020,This morning my mom added me in group text w/15 people I dont know to share fitness videos during #selfquarantine I contemplated going to the grocery store &amp; licking a shopping cart as I saw no other way out of the group text. #coronavirus ?,Positive
7982,52934,Ottawa,18-03-2020,"The empty grocery store shelves that have become symbolic of COVID-19 anxieties are mostly due to panic buying"" and not indicative of larger supply problems, major retailers and experts say, via ?@KBlazeBaum? &amp; ?@annhui?  https://t.co/NNlCaLF0WH",Extremely Negative
7983,52935,Kansas City,18-03-2020,"You NEED to go to the grocery store, the bank, GO to places that are essential.   Response
from experts on @KCURUpToDate .
 
More: keep your 6'distance from others. Keep washing hands. Get out for a walk! 
@kcur #Coronavirus",Neutral
7984,52936,"East Midlands, England",18-03-2020,Great idea to get shops to allow online shopping for community through community accounts and order bigger amounts do they can distribute 19,Extremely Positive
7985,52937,"Los Angeles, CA",18-03-2020,"it's not good!

CSPI Releases Consumers Guide to Restaurant Sick Leave Policies During COVID-19 Pandemic @CSPI https://t.co/qpnBiuSQkJ",Extremely Negative
7986,52938,"Virginia, USA",18-03-2020,"Pre-virus homes market across region sees higher prices, via @InsideNoVA | https://t.co/riV1xbPp5j #realestate #housing #springmarket #coronavirus #covid19 https://t.co/V3K9TY7PBS",Neutral
7987,52939,"Philadelphia, PA",18-03-2020,Good folks at @MANNANourishes putting together meals for people with life threatening illnesses and  cant get to the grocery store during this covid-19 crisis. BUT they are short on volunteers with companies canceling. Watch @FOX29philly to learn how you can help! https://t.co/4U0E0ObjOE,Negative
7988,52940,"Bay Area, CA",18-03-2020,"Penguins + @oureric = national damn treasures
""I want a penguin buying a reasonable amount of toilet paper at the grocery store! I want a penguin narrating a documentary about Morgan Freeman!""
https://t.co/EfThdwFZDU",Positive
7989,52941,"Houston, Texas",18-03-2020,"COVID-19 has ground some businesses to a halt; however, others are hiring like crazy as they try to keep up with customer demand. From Amazon to Kroger, HEB and more. Full details tonight at 10. #KHOU11  https://t.co/uSqNiNAQgH",Positive
7990,52942,"Orange County, CA",18-03-2020,Behavioral impact of brand-consumer relationships during COVID-19 @Captify https://t.co/jKVWnwyc75,Neutral
7991,52943,"Orange County, CA",18-03-2020,Data reveals behavioral impact of brand-consumer relationships during COVID-19 crisis @Captify @CivicScience https://t.co/jKVWnwyc75,Extremely Negative
